index,start_sec,end_sec,tier,label,video_path,eaf_path
293,1229.170,1230.040,left_hand-mode,NoGesture,videos_to_label/293.mp4,annotations/293.eaf
294,1230.100,1230.960,left_hand-mode,NoGesture,videos_to_label/294.mp4,annotations/294.eaf
295,1231.080,1232.350,left_hand-mode,NoGesture,videos_to_label/295.mp4,annotations/295.eaf
296,1232.670,1233.350,left_hand-mode,NoGesture,videos_to_label/296.mp4,annotations/296.eaf
297,1235.053,1236.234,left_hand-mode,indexing,videos_to_label/297.mp4,annotations/297.eaf
298,1236.287,1237.394,left_hand-mode,indexing,videos_to_label/298.mp4,annotations/298.eaf
299,1245.400,1246.350,left_hand-mode,NoGesture,videos_to_label/299.mp4,annotations/299.eaf
300,1249.750,1250.590,left_hand-mode,NoGesture,videos_to_label/300.mp4,annotations/300.eaf
301,1250.660,1251.480,left_hand-mode,NoGesture,videos_to_label/301.mp4,annotations/301.eaf
302,1251.590,1252.170,left_hand-mode,NoGesture,videos_to_label/302.mp4,annotations/302.eaf
303,1252.310,1253.560,left_hand-mode,NoGesture,videos_to_label/303.mp4,annotations/303.eaf
304,1253.620,1254.350,left_hand-mode,NoGesture,videos_to_label/304.mp4,annotations/304.eaf
305,1254.450,1255.450,left_hand-mode,NoGesture,videos_to_label/305.mp4,annotations/305.eaf
306,1255.520,1256.350,left_hand-mode,NoGesture,videos_to_label/306.mp4,annotations/306.eaf
307,1256.400,1257.610,left_hand-mode,NoGesture,videos_to_label/307.mp4,annotations/307.eaf
308,1257.660,1258.460,left_hand-mode,NoGesture,videos_to_label/308.mp4,annotations/308.eaf
309,1258.530,1259.330,left_hand-mode,NoGesture,videos_to_label/309.mp4,annotations/309.eaf
310,1261.220,1262.170,left_hand-mode,NoGesture,videos_to_label/310.mp4,annotations/310.eaf
311,1267.980,1268.680,left_hand-mode,NoGesture,videos_to_label/311.mp4,annotations/311.eaf
312,1268.720,1269.980,left_hand-mode,NoGesture,videos_to_label/312.mp4,annotations/312.eaf
313,1269.980,1271.140,left_hand-mode,NoGesture,videos_to_label/313.mp4,annotations/313.eaf
314,1271.270,1272.530,left_hand-mode,NoGesture,videos_to_label/314.mp4,annotations/314.eaf
315,1272.660,1273.920,left_hand-mode,NoGesture,videos_to_label/315.mp4,annotations/315.eaf
316,1274.010,1274.660,left_hand-mode,NoGesture,videos_to_label/316.mp4,annotations/316.eaf
317,1285.240,1286.500,left_hand-mode,NoGesture,videos_to_label/317.mp4,annotations/317.eaf
318,1286.560,1287.650,left_hand-mode,NoGesture,videos_to_label/318.mp4,annotations/318.eaf
319,1288.550,1289.810,left_hand-mode,NoGesture,videos_to_label/319.mp4,annotations/319.eaf
320,1290.450,1291.710,left_hand-mode,NoGesture,videos_to_label/320.mp4,annotations/320.eaf
321,1291.710,1292.060,left_hand-mode,NoGesture,videos_to_label/321.mp4,annotations/321.eaf
322,1292.750,1294.010,left_hand-mode,NoGesture,videos_to_label/322.mp4,annotations/322.eaf
323,1308.210,1309.470,left_hand-mode,NoGesture,videos_to_label/323.mp4,annotations/323.eaf
324,1311.180,1312.440,left_hand-mode,NoGesture,videos_to_label/324.mp4,annotations/324.eaf
325,1313.350,1314.610,left_hand-mode,NoGesture,videos_to_label/325.mp4,annotations/325.eaf
326,1315.120,1316.380,left_hand-mode,NoGesture,videos_to_label/326.mp4,annotations/326.eaf
327,1316.750,1318.010,left_hand-mode,NoGesture,videos_to_label/327.mp4,annotations/327.eaf
328,1318.090,1318.810,left_hand-mode,NoGesture,videos_to_label/328.mp4,annotations/328.eaf
329,1319.950,1320.870,left_hand-mode,NoGesture,videos_to_label/329.mp4,annotations/329.eaf
330,1322.130,1323.280,left_hand-mode,NoGesture,videos_to_label/330.mp4,annotations/330.eaf
331,1323.750,1325.010,left_hand-mode,NoGesture,videos_to_label/331.mp4,annotations/331.eaf
332,1325.110,1326.370,left_hand-mode,NoGesture,videos_to_label/332.mp4,annotations/332.eaf
333,1326.480,1327.740,left_hand-mode,NoGesture,videos_to_label/333.mp4,annotations/333.eaf
334,1330.510,1331.770,left_hand-mode,NoGesture,videos_to_label/334.mp4,annotations/334.eaf
335,1331.860,1333.120,left_hand-mode,NoGesture,videos_to_label/335.mp4,annotations/335.eaf
336,1333.210,1334.470,left_hand-mode,NoGesture,videos_to_label/336.mp4,annotations/336.eaf
337,1370.860,1372.120,left_hand-mode,NoGesture,videos_to_label/337.mp4,annotations/337.eaf
338,1372.210,1373.470,left_hand-mode,NoGesture,videos_to_label/338.mp4,annotations/338.eaf
339,1373.570,1374.830,left_hand-mode,NoGesture,videos_to_label/339.mp4,annotations/339.eaf
340,1377.140,1377.940,left_hand-mode,NoGesture,videos_to_label/340.mp4,annotations/340.eaf
341,1378.040,1378.840,left_hand-mode,NoGesture,videos_to_label/341.mp4,annotations/341.eaf
342,1380.790,1382.180,left_hand-mode,NoGesture,videos_to_label/342.mp4,annotations/342.eaf
343,1384.240,1385.100,left_hand-mode,NoGesture,videos_to_label/343.mp4,annotations/343.eaf
344,1389.900,1390.700,left_hand-mode,NoGesture,videos_to_label/344.mp4,annotations/344.eaf
345,1390.840,1391.640,left_hand-mode,NoGesture,videos_to_label/345.mp4,annotations/345.eaf
346,1391.720,1392.520,left_hand-mode,NoGesture,videos_to_label/346.mp4,annotations/346.eaf
347,1392.640,1393.440,left_hand-mode,NoGesture,videos_to_label/347.mp4,annotations/347.eaf
348,1393.500,1394.300,left_hand-mode,NoGesture,videos_to_label/348.mp4,annotations/348.eaf
349,1394.692,1395.404,left_hand-mode,emblematic,videos_to_label/349.mp4,annotations/349.eaf
350,1411.543,1412.989,left_hand-mode,circle,videos_to_label/350.mp4,annotations/350.eaf
351,1430.075,1430.989,left_hand-mode,indexing,videos_to_label/351.mp4,annotations/351.eaf
352,1431.426,1432.138,left_hand-mode,indexing,videos_to_label/352.mp4,annotations/352.eaf
353,1475.570,1476.370,left_hand-mode,NoGesture,videos_to_label/353.mp4,annotations/353.eaf
354,1476.510,1477.150,left_hand-mode,NoGesture,videos_to_label/354.mp4,annotations/354.eaf
355,1479.500,1482.140,left_hand-mode,NoGesture,videos_to_label/355.mp4,annotations/355.eaf
356,1482.210,1482.910,left_hand-mode,NoGesture,videos_to_label/356.mp4,annotations/356.eaf
357,1483.110,1483.480,left_hand-mode,NoGesture,videos_to_label/357.mp4,annotations/357.eaf
358,1486.040,1486.920,left_hand-mode,NoGesture,videos_to_label/358.mp4,annotations/358.eaf
359,1487.000,1488.030,left_hand-mode,NoGesture,videos_to_label/359.mp4,annotations/359.eaf
360,1488.200,1489.220,left_hand-mode,NoGesture,videos_to_label/360.mp4,annotations/360.eaf
361,1489.310,1490.330,left_hand-mode,NoGesture,videos_to_label/361.mp4,annotations/361.eaf
362,1506.920,1507.570,left_hand-mode,NoGesture,videos_to_label/362.mp4,annotations/362.eaf
363,1508.570,1509.370,left_hand-mode,NoGesture,videos_to_label/363.mp4,annotations/363.eaf
364,1509.610,1510.410,left_hand-mode,NoGesture,videos_to_label/364.mp4,annotations/364.eaf
365,1510.720,1511.520,left_hand-mode,NoGesture,videos_to_label/365.mp4,annotations/365.eaf
366,1511.900,1512.700,left_hand-mode,NoGesture,videos_to_label/366.mp4,annotations/366.eaf
367,1512.860,1513.540,left_hand-mode,NoGesture,videos_to_label/367.mp4,annotations/367.eaf
368,1513.650,1514.230,left_hand-mode,NoGesture,videos_to_label/368.mp4,annotations/368.eaf
369,619.223,622.883,right_hand-mode,beat,videos_to_label/369.mp4,annotations/369.eaf
370,623.362,624.426,right_hand-mode,indexing,videos_to_label/370.mp4,annotations/370.eaf
371,625.553,627.160,right_hand-mode,indexing,videos_to_label/371.mp4,annotations/371.eaf
372,627.223,629.287,right_hand-mode,other,videos_to_label/372.mp4,annotations/372.eaf
373,629.628,630.957,right_hand-mode,indexing,videos_to_label/373.mp4,annotations/373.eaf
374,635.745,636.670,right_hand-mode,other,videos_to_label/374.mp4,annotations/374.eaf
375,663.447,664.479,right_hand-mode,other,videos_to_label/375.mp4,annotations/375.eaf
376,667.245,667.787,right_hand-mode,indexing,videos_to_label/376.mp4,annotations/376.eaf
377,668.021,669.564,right_hand-mode,representing,videos_to_label/377.mp4,annotations/377.eaf
378,669.926,671.298,right_hand-mode,indexing,videos_to_label/378.mp4,annotations/378.eaf
379,671.447,672.457,right_hand-mode,indexing,videos_to_label/379.mp4,annotations/379.eaf
380,673.043,674.032,right_hand-mode,indexing,videos_to_label/380.mp4,annotations/380.eaf
381,674.989,675.638,right_hand-mode,representing,videos_to_label/381.mp4,annotations/381.eaf
382,679.085,681.692,right_hand-mode,indexing,videos_to_label/382.mp4,annotations/382.eaf
383,683.851,684.745,right_hand-mode,other,videos_to_label/383.mp4,annotations/383.eaf
384,685.245,687.128,right_hand-mode,other,videos_to_label/384.mp4,annotations/384.eaf
385,687.585,688.479,right_hand-mode,indexing,videos_to_label/385.mp4,annotations/385.eaf
386,688.543,688.692,right_hand-mode,indexing,videos_to_label/386.mp4,annotations/386.eaf
387,688.713,689.053,right_hand-mode,indexing,videos_to_label/387.mp4,annotations/387.eaf
388,689.266,690.660,right_hand-mode,indexing,videos_to_label/388.mp4,annotations/388.eaf
389,691.117,692.255,right_hand-mode,beat,videos_to_label/389.mp4,annotations/389.eaf
390,693.106,694.170,right_hand-mode,indexing,videos_to_label/390.mp4,annotations/390.eaf
391,694.223,695.149,right_hand-mode,drawing,videos_to_label/391.mp4,annotations/391.eaf
392,696.543,697.915,right_hand-mode,drawing,videos_to_label/392.mp4,annotations/392.eaf
393,698.670,700.809,right_hand-mode,molding,videos_to_label/393.mp4,annotations/393.eaf
394,702.851,704.628,right_hand-mode,molding,videos_to_label/394.mp4,annotations/394.eaf
395,705.351,708.277,right_hand-mode,drawing,videos_to_label/395.mp4,annotations/395.eaf
396,708.404,708.851,right_hand-mode,indexing,videos_to_label/396.mp4,annotations/396.eaf
397,709.340,710.989,right_hand-mode,indexing,videos_to_label/397.mp4,annotations/397.eaf
398,711.426,712.851,right_hand-mode,indexing,videos_to_label/398.mp4,annotations/398.eaf
399,712.947,713.681,right_hand-mode,drawing,videos_to_label/399.mp4,annotations/399.eaf
400,715.809,716.436,right_hand-mode,drawing,videos_to_label/400.mp4,annotations/400.eaf
401,739.532,740.777,right_hand-mode,indexing,videos_to_label/401.mp4,annotations/401.eaf
402,741.340,743.234,right_hand-mode,other,videos_to_label/402.mp4,annotations/402.eaf
403,743.617,744.606,right_hand-mode,indexing,videos_to_label/403.mp4,annotations/403.eaf
404,776.287,778.543,right_hand-mode,indexing,videos_to_label/404.mp4,annotations/404.eaf
405,778.575,780.809,right_hand-mode,indexing,videos_to_label/405.mp4,annotations/405.eaf
406,783.426,783.883,right_hand-mode,indexing,videos_to_label/406.mp4,annotations/406.eaf
407,785.106,786.575,right_hand-mode,indexing,videos_to_label/407.mp4,annotations/407.eaf
408,786.606,787.064,right_hand-mode,indexing,videos_to_label/408.mp4,annotations/408.eaf
409,796.479,797.649,right_hand-mode,indexing,videos_to_label/409.mp4,annotations/409.eaf
410,798.936,801.426,right_hand-mode,representing,videos_to_label/410.mp4,annotations/410.eaf
411,801.745,803.500,right_hand-mode,indexing,videos_to_label/411.mp4,annotations/411.eaf
412,803.723,806.287,right_hand-mode,acting,videos_to_label/412.mp4,annotations/412.eaf
413,810.809,811.436,right_hand-mode,indexing,videos_to_label/413.mp4,annotations/413.eaf
414,811.511,812.468,right_hand-mode,indexing,videos_to_label/414.mp4,annotations/414.eaf
415,812.575,814.266,right_hand-mode,acting,videos_to_label/415.mp4,annotations/415.eaf
416,814.351,815.404,right_hand-mode,indexing,videos_to_label/416.mp4,annotations/416.eaf
417,815.692,816.894,right_hand-mode,acting,videos_to_label/417.mp4,annotations/417.eaf
418,817.160,818.223,right_hand-mode,indexing,videos_to_label/418.mp4,annotations/418.eaf
419,848.340,849.692,right_hand-mode,indexing,videos_to_label/419.mp4,annotations/419.eaf
420,849.819,853.160,right_hand-mode,indexing,videos_to_label/420.mp4,annotations/420.eaf
421,866.032,870.638,right_hand-mode,other,videos_to_label/421.mp4,annotations/421.eaf
422,874.798,878.319,right_hand-mode,indexing,videos_to_label/422.mp4,annotations/422.eaf
423,878.383,879.362,right_hand-mode,indexing,videos_to_label/423.mp4,annotations/423.eaf
424,879.830,881.723,right_hand-mode,drawing,videos_to_label/424.mp4,annotations/424.eaf
425,882.404,884.298,right_hand-mode,acting,videos_to_label/425.mp4,annotations/425.eaf
426,884.351,884.926,right_hand-mode,drawing,videos_to_label/426.mp4,annotations/426.eaf
427,885.660,886.957,right_hand-mode,acting,videos_to_label/427.mp4,annotations/427.eaf
428,887.138,887.787,right_hand-mode,acting,videos_to_label/428.mp4,annotations/428.eaf
429,887.947,888.872,right_hand-mode,drawing,videos_to_label/429.mp4,annotations/429.eaf
430,892.543,893.383,right_hand-mode,indexing,videos_to_label/430.mp4,annotations/430.eaf
431,893.468,895.394,right_hand-mode,indexing,videos_to_label/431.mp4,annotations/431.eaf
432,895.809,897.128,right_hand-mode,indexing,videos_to_label/432.mp4,annotations/432.eaf
433,900.149,901.415,right_hand-mode,indexing,videos_to_label/433.mp4,annotations/433.eaf
434,906.947,908.053,right_hand-mode,indexing,videos_to_label/434.mp4,annotations/434.eaf
435,908.340,909.500,right_hand-mode,indexing,videos_to_label/435.mp4,annotations/435.eaf
436,910.404,911.000,right_hand-mode,indexing,videos_to_label/436.mp4,annotations/436.eaf
437,911.064,911.500,right_hand-mode,indexing,videos_to_label/437.mp4,annotations/437.eaf
438,918.617,919.883,right_hand-mode,acting,videos_to_label/438.mp4,annotations/438.eaf
439,927.426,930.128,right_hand-mode,indexing,videos_to_label/439.mp4,annotations/439.eaf
440,930.351,930.915,right_hand-mode,acting,videos_to_label/440.mp4,annotations/440.eaf
441,931.298,933.266,right_hand-mode,drawing,videos_to_label/441.mp4,annotations/441.eaf
442,933.479,934.064,right_hand-mode,drawing,videos_to_label/442.mp4,annotations/442.eaf
443,935.383,937.340,right_hand-mode,acting,videos_to_label/443.mp4,annotations/443.eaf
444,937.468,938.309,right_hand-mode,indexing,videos_to_label/444.mp4,annotations/444.eaf
445,939.660,940.862,right_hand-mode,drawing,videos_to_label/445.mp4,annotations/445.eaf
446,943.638,944.734,right_hand-mode,other,videos_to_label/446.mp4,annotations/446.eaf
447,945.340,947.649,right_hand-mode,indexing,videos_to_label/447.mp4,annotations/447.eaf
448,947.915,948.766,right_hand-mode,drawing,videos_to_label/448.mp4,annotations/448.eaf
449,948.915,949.692,right_hand-mode,indexing,videos_to_label/449.mp4,annotations/449.eaf
450,949.840,953.883,right_hand-mode,indexing,videos_to_label/450.mp4,annotations/450.eaf
451,954.234,955.075,right_hand-mode,emblematic,videos_to_label/451.mp4,annotations/451.eaf
452,964.780,965.790,right_hand-mode,NoGesture,videos_to_label/452.mp4,annotations/452.eaf
453,966.532,968.011,right_hand-mode,indexing,videos_to_label/453.mp4,annotations/453.eaf
454,969.787,971.543,right_hand-mode,acting,videos_to_label/454.mp4,annotations/454.eaf
455,971.660,972.245,right_hand-mode,indexing,videos_to_label/455.mp4,annotations/455.eaf
456,972.245,973.457,right_hand-mode,emblematic,videos_to_label/456.mp4,annotations/456.eaf
457,974.106,975.000,right_hand-mode,representing,videos_to_label/457.mp4,annotations/457.eaf
458,975.904,977.011,right_hand-mode,indexing,videos_to_label/458.mp4,annotations/458.eaf
459,978.489,980.436,right_hand-mode,drawing,videos_to_label/459.mp4,annotations/459.eaf
460,982.447,985.117,right_hand-mode,drawing,videos_to_label/460.mp4,annotations/460.eaf
461,986.106,987.489,right_hand-mode,drawing,videos_to_label/461.mp4,annotations/461.eaf
462,989.745,990.702,right_hand-mode,indexing,videos_to_label/462.mp4,annotations/462.eaf
463,991.138,991.777,right_hand-mode,indexing,videos_to_label/463.mp4,annotations/463.eaf
464,992.330,993.479,right_hand-mode,indexing,videos_to_label/464.mp4,annotations/464.eaf
465,993.798,994.936,right_hand-mode,indexing,videos_to_label/465.mp4,annotations/465.eaf
466,998.394,999.755,right_hand-mode,acting,videos_to_label/466.mp4,annotations/466.eaf
467,1002.457,1003.617,right_hand-mode,drawing,videos_to_label/467.mp4,annotations/467.eaf
468,1004.064,1004.468,right_hand-mode,indexing,videos_to_label/468.mp4,annotations/468.eaf
469,1006.564,1011.723,right_hand-mode,indexing,videos_to_label/469.mp4,annotations/469.eaf
470,1014.043,1014.968,right_hand-mode,beat,videos_to_label/470.mp4,annotations/470.eaf
471,1036.894,1037.787,right_hand-mode,indexing,videos_to_label/471.mp4,annotations/471.eaf
472,1039.926,1040.692,right_hand-mode,drawing,videos_to_label/472.mp4,annotations/472.eaf
473,1040.766,1041.713,right_hand-mode,indexing,videos_to_label/473.mp4,annotations/473.eaf
474,1042.404,1044.181,right_hand-mode,acting,videos_to_label/474.mp4,annotations/474.eaf
475,1080.468,1083.341,right_hand-mode,acting,videos_to_label/475.mp4,annotations/475.eaf
476,1091.585,1092.106,right_hand-mode,indexing,videos_to_label/476.mp4,annotations/476.eaf
477,1092.362,1093.213,right_hand-mode,indexing,videos_to_label/477.mp4,annotations/477.eaf
478,1093.841,1096.149,right_hand-mode,indexing,videos_to_label/478.mp4,annotations/478.eaf
479,1097.575,1098.628,right_hand-mode,beat,videos_to_label/479.mp4,annotations/479.eaf
480,1099.511,1100.979,right_hand-mode,acting,videos_to_label/480.mp4,annotations/480.eaf
481,1101.213,1102.319,right_hand-mode,drawing,videos_to_label/481.mp4,annotations/481.eaf
482,1103.926,1104.489,right_hand-mode,drawing,videos_to_label/482.mp4,annotations/482.eaf
483,1105.404,1106.670,right_hand-mode,molding,videos_to_label/483.mp4,annotations/483.eaf
484,1106.766,1107.404,right_hand-mode,drawing,videos_to_label/484.mp4,annotations/484.eaf
485,1120.245,1120.809,right_hand-mode,acting,videos_to_label/485.mp4,annotations/485.eaf
486,1121.085,1123.053,right_hand-mode,drawing,videos_to_label/486.mp4,annotations/486.eaf
487,1128.798,1129.511,right_hand-mode,indexing,videos_to_label/487.mp4,annotations/487.eaf
488,1129.596,1130.755,right_hand-mode,beat,videos_to_label/488.mp4,annotations/488.eaf
489,1132.575,1133.851,right_hand-mode,indexing,videos_to_label/489.mp4,annotations/489.eaf
490,1134.138,1139.309,right_hand-mode,beat,videos_to_label/490.mp4,annotations/490.eaf
491,1140.883,1141.926,right_hand-mode,indexing,videos_to_label/491.mp4,annotations/491.eaf
492,1142.096,1143.511,right_hand-mode,acting,videos_to_label/492.mp4,annotations/492.eaf
493,1143.649,1144.043,right_hand-mode,drawing,videos_to_label/493.mp4,annotations/493.eaf
494,1144.702,1147.553,right_hand-mode,acting,videos_to_label/494.mp4,annotations/494.eaf
495,1147.755,1148.511,right_hand-mode,indexing,videos_to_label/495.mp4,annotations/495.eaf
496,1148.511,1149.170,right_hand-mode,indexing,videos_to_label/496.mp4,annotations/496.eaf
497,1157.192,1158.330,right_hand-mode,beat,videos_to_label/497.mp4,annotations/497.eaf
498,1224.649,1225.649,right_hand-mode,acting,videos_to_label/498.mp4,annotations/498.eaf
499,1226.277,1227.021,right_hand-mode,beat,videos_to_label/499.mp4,annotations/499.eaf
500,1237.755,1239.170,right_hand-mode,indexing,videos_to_label/500.mp4,annotations/500.eaf
501,1239.213,1241.128,right_hand-mode,other,videos_to_label/501.mp4,annotations/501.eaf
502,1241.149,1241.553,right_hand-mode,indexing,videos_to_label/502.mp4,annotations/502.eaf
503,1241.585,1241.851,right_hand-mode,indexing,videos_to_label/503.mp4,annotations/503.eaf
504,1241.883,1243.479,right_hand-mode,indexing,videos_to_label/504.mp4,annotations/504.eaf
505,1248.255,1248.989,right_hand-mode,other,videos_to_label/505.mp4,annotations/505.eaf
506,1259.670,1260.979,right_hand-mode,indexing,videos_to_label/506.mp4,annotations/506.eaf
507,1262.468,1263.213,right_hand-mode,acting,videos_to_label/507.mp4,annotations/507.eaf
508,1263.213,1265.660,right_hand-mode,indexing,videos_to_label/508.mp4,annotations/508.eaf
509,1265.692,1266.543,right_hand-mode,indexing,videos_to_label/509.mp4,annotations/509.eaf
510,1266.575,1267.447,right_hand-mode,acting,videos_to_label/510.mp4,annotations/510.eaf
511,1276.532,1277.479,right_hand-mode,other,videos_to_label/511.mp4,annotations/511.eaf
512,1277.521,1278.383,right_hand-mode,acting,videos_to_label/512.mp4,annotations/512.eaf
513,1278.394,1279.458,right_hand-mode,drawing,videos_to_label/513.mp4,annotations/513.eaf
514,1280.734,1281.255,right_hand-mode,indexing,videos_to_label/514.mp4,annotations/514.eaf
515,1282.723,1283.447,right_hand-mode,indexing,videos_to_label/515.mp4,annotations/515.eaf
516,1294.053,1294.766,right_hand-mode,indexing,videos_to_label/516.mp4,annotations/516.eaf
517,1294.830,1295.809,right_hand-mode,acting,videos_to_label/517.mp4,annotations/517.eaf
518,1300.202,1301.745,right_hand-mode,acting,videos_to_label/518.mp4,annotations/518.eaf
519,1301.862,1302.809,right_hand-mode,acting,videos_to_label/519.mp4,annotations/519.eaf
520,1303.234,1305.341,right_hand-mode,indexing,videos_to_label/520.mp4,annotations/520.eaf
521,1305.660,1306.521,right_hand-mode,other,videos_to_label/521.mp4,annotations/521.eaf
522,1309.820,1311.080,right_hand-mode,NoGesture,videos_to_label/522.mp4,annotations/522.eaf
523,1318.890,1319.840,right_hand-mode,NoGesture,videos_to_label/523.mp4,annotations/523.eaf
524,1327.800,1329.060,right_hand-mode,NoGesture,videos_to_label/524.mp4,annotations/524.eaf
525,1334.530,1335.790,right_hand-mode,NoGesture,videos_to_label/525.mp4,annotations/525.eaf
526,1336.447,1339.138,right_hand-mode,drawing,videos_to_label/526.mp4,annotations/526.eaf
527,1339.213,1341.575,right_hand-mode,drawing,videos_to_label/527.mp4,annotations/527.eaf
528,1341.660,1341.979,right_hand-mode,indexing,videos_to_label/528.mp4,annotations/528.eaf
529,1342.064,1343.596,right_hand-mode,drawing,videos_to_label/529.mp4,annotations/529.eaf
530,1343.713,1344.841,right_hand-mode,drawing,videos_to_label/530.mp4,annotations/530.eaf
531,1344.883,1347.521,right_hand-mode,drawing,videos_to_label/531.mp4,annotations/531.eaf
532,1347.596,1348.277,right_hand-mode,drawing,videos_to_label/532.mp4,annotations/532.eaf
533,1348.351,1350.383,right_hand-mode,drawing,videos_to_label/533.mp4,annotations/533.eaf
534,1350.777,1351.692,right_hand-mode,drawing,videos_to_label/534.mp4,annotations/534.eaf
535,1351.894,1353.447,right_hand-mode,drawing,videos_to_label/535.mp4,annotations/535.eaf
536,1354.628,1356.702,right_hand-mode,drawing,videos_to_label/536.mp4,annotations/536.eaf
537,1357.032,1357.926,right_hand-mode,acting,videos_to_label/537.mp4,annotations/537.eaf
538,1357.968,1359.319,right_hand-mode,beat,videos_to_label/538.mp4,annotations/538.eaf
539,1360.777,1361.383,right_hand-mode,indexing,videos_to_label/539.mp4,annotations/539.eaf
540,1365.250,1366.510,right_hand-mode,NoGesture,videos_to_label/540.mp4,annotations/540.eaf
541,1366.560,1367.820,right_hand-mode,NoGesture,videos_to_label/541.mp4,annotations/541.eaf
542,1367.930,1369.190,right_hand-mode,NoGesture,videos_to_label/542.mp4,annotations/542.eaf
543,1369.360,1370.620,right_hand-mode,NoGesture,videos_to_label/543.mp4,annotations/543.eaf
544,1374.950,1376.210,right_hand-mode,NoGesture,videos_to_label/544.mp4,annotations/544.eaf
545,1376.280,1377.080,right_hand-mode,NoGesture,videos_to_label/545.mp4,annotations/545.eaf
546,1378.900,1379.700,right_hand-mode,NoGesture,videos_to_label/546.mp4,annotations/546.eaf
547,1379.910,1380.710,right_hand-mode,NoGesture,videos_to_label/547.mp4,annotations/547.eaf
548,1382.250,1382.920,right_hand-mode,NoGesture,videos_to_label/548.mp4,annotations/548.eaf
549,1385.120,1386.250,right_hand-mode,NoGesture,videos_to_label/549.mp4,annotations/549.eaf
550,1387.230,1388.030,right_hand-mode,NoGesture,videos_to_label/550.mp4,annotations/550.eaf
551,1388.150,1388.950,right_hand-mode,NoGesture,videos_to_label/551.mp4,annotations/551.eaf
552,1389.070,1389.870,right_hand-mode,NoGesture,videos_to_label/552.mp4,annotations/552.eaf
553,1394.692,1395.404,right_hand-mode,emblematic,videos_to_label/553.mp4,annotations/553.eaf
554,1395.447,1398.638,right_hand-mode,indexing,videos_to_label/554.mp4,annotations/554.eaf
555,1406.011,1407.383,right_hand-mode,drawing,videos_to_label/555.mp4,annotations/555.eaf
556,1407.447,1408.543,right_hand-mode,drawing,videos_to_label/556.mp4,annotations/556.eaf
557,1408.862,1409.936,right_hand-mode,other,videos_to_label/557.mp4,annotations/557.eaf
558,1411.543,1412.989,right_hand-mode,drawing,videos_to_label/558.mp4,annotations/558.eaf
559,1413.043,1414.404,right_hand-mode,molding,videos_to_label/559.mp4,annotations/559.eaf
560,1419.787,1420.553,right_hand-mode,acting,videos_to_label/560.mp4,annotations/560.eaf
561,1422.298,1423.330,right_hand-mode,indexing,videos_to_label/561.mp4,annotations/561.eaf
562,1427.989,1428.596,right_hand-mode,indexing,videos_to_label/562.mp4,annotations/562.eaf
563,1428.819,1429.309,right_hand-mode,indexing,videos_to_label/563.mp4,annotations/563.eaf
564,1444.670,1445.351,right_hand-mode,emblematic,videos_to_label/564.mp4,annotations/564.eaf
565,1445.670,1455.426,right_hand-mode,indexing,videos_to_label/565.mp4,annotations/565.eaf
566,1455.500,1456.277,right_hand-mode,other,videos_to_label/566.mp4,annotations/566.eaf
567,1456.341,1459.989,right_hand-mode,acting,videos_to_label/567.mp4,annotations/567.eaf
568,1460.234,1461.032,right_hand-mode,drawing,videos_to_label/568.mp4,annotations/568.eaf
569,1463.138,1463.851,right_hand-mode,indexing,videos_to_label/569.mp4,annotations/569.eaf
570,1464.309,1465.160,right_hand-mode,indexing,videos_to_label/570.mp4,annotations/570.eaf
571,1470.351,1471.415,right_hand-mode,emblematic,videos_to_label/571.mp4,annotations/571.eaf
572,618.394,618.617,both_hands-mode,indexing,videos_to_label/572.mp4,annotations/572.eaf
573,675.840,678.468,both_hands-mode,molding,videos_to_label/573.mp4,annotations/573.eaf
574,733.819,739.372,both_hands-mode,molding,videos_to_label/574.mp4,annotations/574.eaf
575,773.415,774.989,both_hands-mode,other,videos_to_label/575.mp4,annotations/575.eaf
576,781.032,782.702,both_hands-mode,acting,videos_to_label/576.mp4,annotations/576.eaf
577,846.436,847.809,both_hands-mode,molding,videos_to_label/577.mp4,annotations/577.eaf
578,901.511,902.447,both_hands-mode,molding,videos_to_label/578.mp4,annotations/578.eaf
579,902.550,902.890,both_hands-mode,NoGesture,videos_to_label/579.mp4,annotations/579.eaf
580,903.947,904.830,both_hands-mode,drawing,videos_to_label/580.mp4,annotations/580.eaf
581,911.606,913.021,both_hands-mode,acting,videos_to_label/581.mp4,annotations/581.eaf
582,913.064,914.223,both_hands-mode,molding,videos_to_label/582.mp4,annotations/582.eaf
583,914.670,915.638,both_hands-mode,acting,videos_to_label/583.mp4,annotations/583.eaf
584,915.670,916.777,both_hands-mode,acting,videos_to_label/584.mp4,annotations/584.eaf
585,916.957,918.543,both_hands-mode,acting,videos_to_label/585.mp4,annotations/585.eaf
586,920.202,921.340,both_hands-mode,acting,videos_to_label/586.mp4,annotations/586.eaf
587,922.085,923.192,both_hands-mode,indexing,videos_to_label/587.mp4,annotations/587.eaf
588,924.670,926.670,both_hands-mode,acting,videos_to_label/588.mp4,annotations/588.eaf
589,1017.351,1020.287,both_hands-mode,indexing,videos_to_label/589.mp4,annotations/589.eaf
590,1035.053,1036.426,both_hands-mode,acting,videos_to_label/590.mp4,annotations/590.eaf
591,1047.383,1055.053,both_hands-mode,beat,videos_to_label/591.mp4,annotations/591.eaf
592,1055.681,1056.809,both_hands-mode,acting,videos_to_label/592.mp4,annotations/592.eaf
